VHI_Parea data for UKR  Province= 21: Sumy,  from 1981 to 2018<br>The data below were extracted from weekly files like: ../NPP_VH/4km/ts_L1_v1/ByWeek/VHP_L1_VHI_Parea_201301.txt<br><tt><pre>year,week,, provinceID, 0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 65, 70, 75, 80, 85, 90, 95,100
2014 48   0.00,  0.09,  0.65,  2.23,  5.86, 10.23, 15.34, 18.64, 16.18, 11.99,  8.79,  5.58,  2.65,  1.12,  0.37,  0.23,  0.05,  0.00,  0.00,  0.00,  0.00
2014 49   0.00,  0.00,  0.09,  0.88,  2.60,  6.93, 10.00, 16.09, 18.41, 15.48, 12.69,  7.67,  5.07,  2.28,  1.35,  0.33,  0.14,  0.00,  0.00,  0.00,  0.00
2014 50   0.00,  0.00,  0.14,  0.84,  3.53,  6.23, 11.81, 15.43, 17.15, 14.78, 11.62,  8.46,  4.83,  3.02,  1.16,  0.65,  0.23,  0.05,  0.05,  0.00,  0.00
2014 51   0.00,  0.00,  0.05,  0.60,  1.77,  5.30, 10.09, 13.16, 17.90, 16.27, 13.20,  9.39,  6.14,  3.35,  1.35,  1.26,  0.19,  0.00,  0.00,  0.00,  0.00
2014 52   0.00,  0.00,  0.05,  0.46,  1.21,  4.04,  7.48, 12.60, 15.53, 17.90, 15.02, 11.48,  7.11,  3.72,  1.86,  0.98,  0.42,  0.14,  0.00,  0.00,  0.00
2015 01   0.00,  0.00,  0.00,  0.14,  0.46,  1.77,  4.18,  8.46, 13.81, 17.71, 17.34, 14.04, 10.51,  6.46,  3.16,  0.98,  0.70,  0.19,  0.09,  0.00,  0.00
2015 02   0.00,  0.00,  0.00,  0.05,  0.28,  1.35,  3.02,  7.95, 13.95, 17.06, 17.43, 14.92, 10.51,  6.18,  3.81,  1.95,  0.70,  0.65,  0.14,  0.05,  0.00
2015 03   0.00,  0.00,  0.05,  0.14,  0.79,  1.77,  4.04,  9.21, 14.27, 15.95, 18.97, 13.76,  9.11,  5.72,  3.07,  1.58,  0.93,  0.46,  0.14,  0.05,  0.00
2015 04   0.00,  0.05,  0.09,  0.19,  1.07,  1.63,  4.37,  7.76, 13.53, 15.43, 18.46, 15.11,  9.48,  6.79,  3.21,  1.53,  0.79,  0.37,  0.00,  0.09,  0.05
2015 05   0.00,  0.00,  0.23,  0.42,  1.26,  2.09,  4.18,  7.86, 11.06, 16.04, 19.71, 14.83, 10.93,  5.39,  3.72,  1.49,  0.56,  0.09,  0.09,  0.05,  0.00
2015 06   0.00,  0.09,  0.37,  0.74,  2.00,  3.58,  5.76,  9.72, 13.39, 18.60, 16.83, 13.76,  7.72,  4.18,  1.86,  0.84,  0.37,  0.14,  0.00,  0.05,  0.00
2015 07   0.00,  0.00,  0.37,  1.02,  2.56,  4.88, 10.51, 15.20, 18.32, 17.02, 13.99,  8.41,  4.18,  2.56,  0.56,  0.28,  0.09,  0.00,  0.05,  0.00,  0.00
2015 08   0.00,  0.05,  0.42,  1.12,  3.95,  9.02, 17.81, 20.64, 18.36, 12.23,  8.09,  5.11,  2.28,  0.74,  0.09,  0.09,  0.00,  0.00,  0.00,  0.00,  0.00
2015 09   0.00,  0.00,  0.37,  1.86,  6.37, 12.74, 21.43, 21.25, 16.64,  9.39,  5.76,  3.07,  0.93,  0.14,  0.05,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2015 10   0.00,  0.00,  0.37,  2.23,  6.93, 12.92, 21.06, 21.39, 16.36,  9.76,  5.44,  2.56,  0.70,  0.28,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2015 11   0.00,  0.00,  0.51,  2.23,  6.88, 12.32, 17.71, 21.90, 17.20, 10.74,  6.37,  2.46,  1.44,  0.19,  0.05,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2015 12   0.00,  0.05,  0.42,  1.91,  4.97,  9.72, 15.16, 20.55, 18.78, 13.11,  8.14,  4.56,  1.95,  0.65,  0.05,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2015 13   0.00,  0.05,  0.42,  2.05,  4.65,  8.97, 13.58, 17.62, 19.48, 13.81,  9.72,  5.39,  2.98,  1.07,  0.23,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
2015 14   0.05,  0.00,  0.46,  2.28,  5.11,  7.21, 12.46, 16.09, 18.55, 15.48, 10.23,  6.18,  3.49,  1.81,  0.46,  0.14,  0.00,  0.00,  0.00,  0.00,  0.00
